Valores do fornecedor: 1
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,22941.5,25540.6,102049.7,108937.5,114608.4,145061.9,176879.2,252497.3,274047.0,285027.1,295644.5,311262.6,342370.2,363575.7,365047.0,416251.4,429154.8,455994.7,458675.9,515543.4,527103.0,566093.9,579819.4,602820.2,626489.7,638474.3,653095.2,655285.3,667385.2,709215.9,773744.6,776385.8,826119.5,863466.8,866778.0,962932.0,966965.4,994183.4,1041676.8,1070025.6,1091038.7,1114488.0,1135466.3,1179083.7,1217320.2,1219894.7,1225858.4,1242282.2,1258044.6,1282789.3,1287342.0,1294089.8,1299532.7,1356852.8,1408825.4,1421011.8,1423809.2,1429027.2,1460463.1,1477746.1,1481154.6,1537752.2,1560992.9,1586906.5,1595430.5,1600914.5,1603463.8,1630476.6,1671107.1,1706800.1,1710851.9,1753660.5,1767811.5,1794652.3,1814057.4,1822647.6,1843390.5,1884341.0,1938494.4,1975693.3,1988434.4,1995823.2,2001267.4,2036825.9,2051751.1,2067400.2,2094051.0,2103399.9,2157518.6,2189877.5,2206312.8,2217986.6,2287761.5,2298998.2,2300814.5,2321287.2,2329589.3,2379169.6,2441575.6,2452025.8,2456631.0,2458441.7,2481537.8,2498140.3,2521651.4,2528725.4,2542837.2,2566269.1,2630324.6,2645050.8,2648465.5
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,11384.1,89945.4,91084.5,107394.9,140206.1,173573.3,242681.4,263617.6,283398.7,286884.2,296097.7,330054.4,354912.8,361993.6,400141.5,408255.8,440282.7,452992.1,504313.6,515521.5,557978.4,569508.9,601321.2,626147.3,636741.6,651922.2,654989.0,663822.1,700250.6,763304.3,766381.2,823605.7,849858.8,859565.3,953871.5,954540.0,984014.7,1029270.7,1061234.1,1089749.4,1092579.7,1115661.5,1174367.1,1203199.6,1208085.8,1219588.0,1234096.7,1245143.8,1273300.3,1278874.3,1279901.0,1283736.5,1334543.1,1399994.4,1401047.9,1402308.6,1420006.0,1449386.5,1469115.3,1477135.8,1533750.0,1559924.5,1566478.6,1580298.2,1580572.9,1592279.2,1625326.4,1662283.3,1703443.4,1708775.3,1736846.9,1764767.4,1780687.3,1793846.0,1806975.3,1837997.2,1880869.7,1933490.3,1968582.3,1972811.1,1985598.7,1988700.3,2027196.8,2032200.7,2062688.3,2092858.0,2096936.5,2145410.6,2179913.7,2200523.4,2205610.0,2273438.4,2279157.3,2290578.8,2315572.8,2324847.5,2374739.8,2430906.3,2440154.9,2450706.5,2455390.2,2478671.1,2497528.2,2512678.7,2521622.9,2524039.7,2562141.0,2627696.7,2642695.6,2647996.4
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,80385.1,90431.6,105061.6,132809.5,164882.0,232208.5,260380.7,277769.0,284203.6,294693.8,325124.8,346770.1,356553.1,399383.3,406738.0,433592.6,445187.5,502643.7,504527.0,550219.6,559750.8,590679.7,618423.3,635756.3,650835.2,653461.2,653921.2,698853.4,755650.2,763499.2,815415.9,842980.8,850937.0,944171.2,952962.4,977354.8,1019601.1,1057309.5,1084075.3,1089311.6,1114472.7,1173576.3,1196306.3,1203005.5,1211112.6,1229048.2,1240207.1,1266141.0,1272493.6,1274506.0,1275003.3,1333746.3,1395997.5,1397401.9,1398990.6,1418245.9,1449351.3,1468178.7,1472303.6,1533341.5,1549827.7,1562377.4,1576337.5,1580303.2,1592202.6,1616342.9,1662237.8,1697408.9,1706760.4,1731155.4,1757469.2,1769964.1,1791750.5,1800787.8,1828978.5,1874601.9,1929465.0,1966909.2,1969532.0,1977232.4,1986479.2,2021184.4,2029477.6,2051841.6,2084156.5,2091619.2,2138003.9,2172379.3,2191161.4,2199543.6,2270445.4,2274633.2,2289382.4,2312591.4,2316534.8,2366474.7,2424951.3,2432978.4,2447085.0,2451647.7,2472619.7,2493573.3,2508062.7,2517227.8,2520069.8,2559704.4,2622298.6,2642270.4,2647862.0
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,11589.3,31699.8,83476.2,89385.4,159032.1,186534.1,204536.9,213765.4,228907.9,262424.1,288714.2,315470.4,364588.6,367444.0,385065.8,388014.4,432940.4,435470.4,484281.4,497193.1,542543.9,562607.3,587237.9,600163.0,639083.7,650677.3,683168.5,744926.8,757736.9,760863.4,791002.6,847897.1,875955.4,936735.7,941003.9,1012521.7,1056374.8,1076114.6,1081555.8,1103974.0,1129621.1,1140120.0,1151163.5,1160663.9,1195109.1,1198871.4,1242349.8,1249589.1,1264589.3,1274335.1,1317446.3,1356656.1,1359913.1,1382045.5,1403916.2,1424940.4,1438913.7,1450801.4,1466417.2,1516995.3,1544542.1,1559186.5,1577952.0,1590365.8,1607653.8,1635566.0,1678729.3,1684950.2,1687866.5,1715251.5,1719333.3,1736066.0,1771447.3,1784073.9,1830549.0,1858921.2,1887517.9,1890707.9,1904286.1,1913712.1,1951861.6,1971863.4,1981623.9,2024944.4,2035631.0,2083472.3,2127206.5,2150900.8,2168803.7,2192729.3,2202188.4,2238830.4,2264261.5,2287064.4,2305928.2,2356200.6,2366984.9,2369012.6,2372970.9,2403158.0,2424764.3,2433010.9,2449292.4,2488192.0,2495745.6,2557046.9,2567451.0,2568964.5
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,25790.0,79824.3,85012.2,156712.7,184066.2,199563.6,206958.2,227570.1,257880.6,284386.0,312118.9,353598.5,359331.7,375605.8,384324.4,426979.6,431784.6,479773.3,495180.9,542191.0,551018.2,586384.6,591873.8,636499.1,650238.8,679687.4,740668.5,749845.6,753316.9,787159.0,846252.7,875776.0,932979.0,939680.9,1008377.7,1051809.5,1075225.5,1077966.1,1095081.7,1126631.6,1132652.7,1149233.3,1158596.9,1193306.3,1195444.2,1242080.6,1245967.7,1257491.7,1267814.5,1312030.5,1355783.2,1357220.3,1380859.3,1401580.6,1424679.6,1436725.3,1446919.9,1458185.4,1506919.7,1540476.2,1555587.3,1575955.2,1582722.0,1607419.0,1630368.6,1671003.7,1684191.2,1687479.6,1709581.8,1715818.0,1727298.2,1763930.5,1777618.6,1830219.5,1854865.2,1880134.4,1886038.6,1896984.5,1903829.7,1945730.6,1971257.1,1976156.5,2013857.5,2033808.0,2082260.7,2120414.2,2150366.7,2166807.9,2192607.3,2201258.8,2237300.7,2263252.1,2286113.4,2295199.1,2351296.2,2361341.9,2363729.3,2371359.6,2394944.4,2421358.2,2426960.1,2448727.8,2477694.6,2495622.7,2551667.8,2559058.6,2560508.2
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,61942.4,70017.6,148249.9,175508.5,194901.2,204254.9,213366.8,256658.0,277785.0,296619.7,353129.8,357484.1,360378.8,375809.5,412513.1,422446.3,477818.1,493891.7,527300.9,545965.1,576808.0,578006.2,617327.2,644980.8,661307.4,721806.4,733715.9,735523.0,762583.6,842274.8,868094.8,932298.1,939422.2,998083.2,1034885.4,1049897.7,1065506.8,1082420.8,1109564.4,1132192.5,1137058.2,1150561.7,1168778.9,1176182.3,1232818.8,1238435.2,1252886.4,1260128.9,1310811.8,1346365.2,1352188.7,1375692.3,1396172.1,1419911.0,1433018.7,1433621.1,1450612.0,1504402.5,1531364.6,1543652.2,1568550.6,1569929.7,1582551.7,1611878.0,1655348.1,1662111.0,1663412.0,1695399.3,1697986.5,1708972.2,1760092.0,1772948.5,1817288.3,1847205.4,1866273.9,1880115.7,1891773.9,1894008.3,1935225.1,1955376.7,1960718.9,2008850.3,2019244.9,2057344.3,2097296.4,2148453.1,2165938.2,2188042.2,2194948.2,2236947.6,2261592.8,2269869.7,2274272.7,2328411.1,2350376.7,2352578.2,2352933.8,2375034.2,2410078.1,2411556.2,2431874.5,2460283.7,2472755.3,2540055.1,2546511.8,2558895.7
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,48494.5,128907.8,157252.7,194243.8,196972.4,197398.9,236154.0,248690.1,296434.1,316816.3,321410.4,352396.7,364989.5,373513.3,406576.1,461669.8,466932.3,520143.1,529858.9,535109.0,535125.6,596871.8,618382.3,655756.3,708188.7,714448.5,728814.2,744425.5,826338.8,867319.9,876246.9,911277.6,966690.5,1024134.3,1038415.9,1040355.0,1047841.6,1093519.2,1110544.5,1128599.7,1137539.9,1145970.5,1154050.3,1213220.8,1219387.8,1225667.0,1247384.6,1299996.4,1303356.4,1323196.7,1334654.2,1348437.5,1363653.1,1392987.5,1398867.8,1435164.8,1460516.1,1480846.2,1493690.1,1522287.5,1526658.9,1552046.9,1592838.0,1641580.1,1642485.8,1653225.9,1660675.3,1662223.4,1685226.7,1708537.6,1735943.1,1780895.6,1810539.4,1858165.3,1871316.4,1871773.1,1874420.6,1926218.3,1946563.1,1956980.6,2002444.9,2006491.1,2052571.0,2094020.3,2129683.7,2140720.9,2157443.9,2168800.1,2221757.7,2232589.0,2234058.5,2272176.1,2323988.0,2326415.9,2327005.4,2332957.7,2348599.8,2362487.3,2384282.1,2427946.6,2428048.2,2450937.9,2515739.2,2518946.1,2530535.1
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,94200.5,133961.4,151250.9,153274.7,153658.8,228263.9,235349.4,267467.4,296144.4,304689.0,315287.0,322844.2,344670.9,388281.4,415912.9,426428.9,472854.8,490567.2,510251.7,516175.1,571380.8,588530.2,617712.8,675271.5,693542.7,703020.9,730888.3,805312.6,848273.4,866835.1,898126.5,960836.9,983318.0,1027423.1,1038181.3,1038307.1,1073241.5,1107865.6,1126592.3,1131342.8,1135742.3,1145823.8,1177363.2,1192904.3,1194390.5,1201365.8,1283198.6,1286337.9,1302501.4,1316061.6,1341198.8,1362353.9,1363814.1,1364379.3,1421236.2,1454555.0,1470993.5,1486156.3,1504941.2,1514380.1,1534841.8,1571014.5,1595438.0,1599916.3,1606246.8,1626999.2,1631744.2,1653641.4,1702912.2,1703159.3,1768097.6,1803719.5,1841226.5,1845602.6,1861443.4,1867413.5,1882589.7,1908663.2,1921666.2,1958848.6,1970547.4,2007753.6,2055670.1,2098123.7,2104195.6,2122880.9,2146913.6,2203512.9,2207030.9,2229495.7,2268712.3,2275965.5,2282292.8,2284636.4,2286985.8,2323923.9,2340362.1,2346442.3,2390078.6,2407259.0,2431047.4,2485352.5,2485834.8,2490192.8
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,54395.5,77332.9,82325.3,93762.7,177824.7,205955.3,222222.2,240992.8,251062.3,254637.2,286543.3,343937.3,376162.1,391038.0,411772.9,437107.0,439903.2,461428.9,462595.0,489434.7,501672.5,557229.4,593662.4,618648.2,665425.3,699681.0,750703.4,771254.4,864068.2,890972.1,924928.1,969806.2,976633.0,1001006.4,1005271.8,1012647.6,1055158.6,1068410.1,1074389.5,1100441.5,1105189.6,1124285.5,1148238.0,1149625.7,1165862.0,1238484.5,1247189.6,1263251.5,1284723.6,1314216.7,1333938.3,1356668.0,1362794.0,1364886.8,1421596.9,1441223.7,1455082.5,1468447.4,1479116.6,1509347.8,1519690.2,1541471.2,1546592.4,1596205.2,1609549.6,1609951.9,1616157.6,1679366.8,1698056.5,1765448.3,1772713.9,1787692.2,1800047.1,1802852.5,1814053.6,1871953.4,1879218.9,1898078.4,1936047.3,1948268.7,1963530.2,2043416.0,2081476.9,2091203.7,2102807.9,2108505.1,2145694.4,2157440.5,2183493.8,2209549.1,2231668.5,2237022.7,2246506.5,2256212.3,2278003.4,2292203.4,2323922.3,2359255.5,2380366.9,2382612.1,2412367.0,2443381.8,2488365.1
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,72022.9,81774.4,88340.8,174323.4,196166.6,221509.5,236368.1,251036.7,253460.1,280398.1,326166.1,368427.0,384396.8,396302.4,401805.3,430581.6,436892.3,446307.7,452653.1,483820.6,556773.3,592960.0,598928.6,665119.9,677619.1,748851.1,769835.5,846534.2,874545.3,896138.9,928770.3,966978.8,968718.2,970054.4,987872.5,1032960.6,1035927.2,1042826.8,1059663.2,1072963.6,1084782.8,1108139.8,1118415.1,1129370.6,1184232.2,1240371.7,1244603.8,1265159.7,1284826.0,1310888.8,1354919.1,1355532.5,1355783.7,1408479.2,1428846.2,1435891.1,1466741.4,1477658.7,1491247.2,1497994.1,1525042.2,1532328.3,1561978.4,1571616.6,1596587.0,1614170.2,1647081.0,1683442.2,1760007.6,1765476.1,1768413.3,1775444.9,1798272.2,1813223.2,1821356.9,1869700.2,1882687.0,1912501.4,1945411.6,1951962.2,2038669.5,2076169.0,2086748.5,2095438.7,2107636.1,2128962.9,2136312.0,2170541.1,2189419.1,2191001.2,2209665.6,2223489.3,2228057.2,2273833.5,2274453.5,2304503.1,2335791.1,2347901.4,2378178.7,2407308.0,2436578.5,2487244.7
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,13124.7,29583.2,111155.0,135808.4,166482.4,169901.3,179522.6,182459.6,219120.4,290081.5,305882.9,325507.3,350085.0,376271.8,388818.9,396169.5,410926.6,450989.9,481798.0,520285.3,574225.5,579019.1,639762.4,666734.0,726993.3,759478.3,811864.8,855299.8,884821.9,924125.7,951726.3,953380.1,954873.8,975476.0,991077.8,992548.4,1001227.3,1029825.9,1068374.9,1073752.3,1082889.0,1086277.4,1105202.9,1172845.2,1182406.1,1240316.9,1248505.4,1262948.8,1271682.8,1301146.1,1312018.5,1314907.4,1347463.6,1424187.5,1432155.3,1451990.0,1456798.9,1467808.1,1476236.6,1486255.7,1496730.4,1541146.2,1544428.1,1579839.1,1590900.8,1602108.6,1628664.3,1694902.2,1709844.2,1723588.4,1736726.5,1742142.3,1767273.2,1805569.1,1837065.7,1871121.9,1882332.5,1915911.7,1938709.7,2025356.6,2027876.0,2038049.3,2058860.5,2071122.7,2094175.9,2104991.7,2144779.6,2178432.3,2187679.4,2199143.3,2213153.0,2214791.7,2218457.6,2252842.5,2294909.2,2305860.6,2323689.1,2336749.7,2356912.1,2368291.9,2424604.4
